User,Team #,Rookie Year,Likes Recieved,Likes Given,Topics,Replies,Viewed,Read,Visits,Elo
JeremiahDaniels,5430,2019,0,0,0,0,1,0,2,1401
Robert14,5430,2019,0,0,0,0,2,28,2,1401
JustATangMan,7587,2019,0,0,1,1,4,26,2,1537
efeisildar,8158,2020,0,0,0,0,13,80,2,
BigK,3596,2017,22,2,0,2,12,761,2,1440
ChangBeak,2974,2018-2019,0,0,0,0,1,0,2,1759
BLU3PL4SM4,1403,2019,0,0,0,0,3,5,2,1589
Acameron7796,None,None,0,0,0,0,25,134,2,
mel1,2654,None,0,0,0,0,17,100,2,1405
FRC7520-JLin,7520,2019,2,0,1,1,15,45,2,1418
BLU3PL4SM4,1403,2019,0,0,0,0,3,5,2,1589
ChangBeak,2974,2018-2019,0,0,0,0,1,0,2,1759
Acameron7796,None,None,0,0,0,0,25,134,2,
wildman,None,None,0,0,0,0,1,5,2,
FRC7520-JLin,7520,2019,2,0,1,1,15,45,2,1418
pmahar,5881,2016,0,0,0,0,2,1,2,1414
echamberlain,957,2018,0,0,0,0,1,0,2,1572
mel1,2654,None,0,0,0,0,17,100,2,1405
Robert14,5430,2019,0,0,0,0,2,28,2,1401
mj2758,None,None,0,0,0,0,5,55,2,
ensigh,None,2017,0,0,0,0,2,14,2,
Azooz,None,2019,0,0,1,0,4,4,2,
Lee21,3770,2020,1,0,0,1,2,28,2,1606
samseaborne,,,0,0,0,0,0,0,2,
Even,2682,2020,0,0,0,0,6,20,2,1584
smaitra,7694,None,0,0,1,0,1,2,2,1487
erit1566,4198,,0,0,0,0,1,14,2,1609
uozkan,7611,2019,0,0,0,0,6,35,2,1428
vater1203,1138,2016,0,0,0,0,3,8,2,1569
GabeD,2930,2017,4,1,0,1,2,39,2,1730
KuppKupp,5431,2017,0,1,0,0,2,32,2,1660
Prometheus6342,6342,,0,0,0,0,3,17,2,1423
Emmy2370,2370,None,0,0,0,0,2,7,2,1634
eishay,None,None,0,0,0,0,4,36,2,
weimingchih,8129,2020,0,0,0,0,4,17,2,
Pars6436,6436,2017,4,1,1,1,7,14,2,1456
Andrew_Sadler,4522,,0,0,0,0,7,48,2,1620
Summmergrl2298,0,1999,0,0,0,0,6,8,2,
7823Coach,7823,2019,0,0,0,0,1,15,2,1552
sferring,6530,None,0,0,0,1,4,62,2,1458
Mammabear,1807,2006,0,0,0,0,4,24,2,1773
gmagana90744,0,,0,0,0,0,6,48,2,
Lili80236,1481,None,0,0,0,0,1,8,2,1670
EidanIngener,7231,None,0,0,0,0,3,7,2,1472
jimduane,3289,None,0,0,0,0,1,3,2,1511
BigK,3596,2017,22,2,0,2,12,761,2,1440
johnson,3344,None,0,0,0,0,3,18,2,1461
melihsozer,6985,2019,0,0,0,0,7,20,2,1549
frogermann8,2130,2018,0,0,0,0,8,17,2,1631
GodSavetheQueen43,4187,None,0,2,0,0,3,21,2,1425
Matthew_Landis,5496,2018,0,0,0,0,6,39,2,1543
Michael-C,None,None,0,0,0,1,1,43,2,
Geiran,7224,None,0,0,0,0,4,32,2,1408
Lord_of_the_Forks,None,2018,0,0,0,0,3,53,2,
EthanBehrends,1710,2015,0,0,0,0,1,3,2,1566
terminator1,5576,2015,0,0,0,0,3,10,2,1523
morris,6927,2017,0,0,0,0,4,14,2,1386
Jenny,4329,None,0,0,0,0,2,34,2,1542
cblewis,191,1992,0,0,0,0,1,0,2,1569
jack_frost,4717,2017,0,0,0,0,8,40,2,1459
Jenny,4329,None,0,0,0,0,2,34,2,1542
cblewis,191,1992,0,0,0,0,1,0,2,1569
CowboyGreg,2526,2018,1,1,1,0,3,5,2,1614
rach112358,6045,2018,0,0,0,0,7,25,2,1482
catardc,None,None,0,0,0,0,10,67,2,
linlu,2890,2017 mom,0,0,0,0,2,3,2,1456
stressed,None,None,0,0,0,0,2,17,2,
Vianey.guadian,5822,2016,0,0,0,0,4,23,2,1573
fionaliu016,6897,None,0,0,0,0,6,16,2,1493
Catherine10301,846,None,0,0,0,0,2,49,2,1729
simay8240,8240,2020,0,0,0,4,4,65,2,
Haloe,2131212,None,0,0,0,0,0,0,2,
KyleFromCADD,957,2017,1,0,0,1,8,98,2,1572
Luqdude,None,2019,0,0,0,0,7,39,2,
DJWatermelon,None,None,0,0,0,0,4,6,2,
NickGurr,None,2019-2020,0,0,0,0,0,0,2,
alexboz,358,2015,0,0,0,0,2,81,2,1554
Danodeth,696,2012,0,0,0,0,18,112,2,1600
jaxonday,3157,None,0,0,0,0,13,112,2,1557
1584,1584,2005,0,0,0,1,2,7,2,1484
BigK,3596,2017,22,2,0,2,12,761,2,1440
Yasterman,None,None,0,1,0,0,8,43,2,
Cam_1073,1073,2009,0,0,0,1,9,77,2,1641
jack_frost,4717,2017,0,0,0,0,8,40,2,1459
Momalliance,141,None,0,0,0,0,2,5,2,1530
Brian_Catlin,2465,2012,0,0,0,0,9,121,2,1490
rsaketh2004,2729,None,0,0,0,0,7,84,2,1632
hcsped06,1985,None,0,0,0,0,1,39,2,1450
Chris207,207,,0,0,0,0,5,38,2,1677
LauraMelnik,,2018,0,0,0,1,4,5,2,
Narwhalium,3128,None,0,0,0,0,3,77,2,1723
TulsaTodd,31,None,0,1,0,0,3,87,2,1501
matchbook68,7671,2019,0,0,0,0,16,233,2,1535
PaperWounds,3853,None,0,0,0,0,1,4,2,1459
separrett,4576,None,0,0,1,0,3,1,2,1398
Betterbleavitt,283,None,0,0,0,0,3,10,2,1480
Anonjeeb,None,2015,0,0,0,0,3,8,2,
carter831,4415,2012,2,0,0,0,1,2,2,1588
Daniel_H,1156,2003,0,0,0,0,3,27,2,1543
6401Tech,6401,2017,0,0,0,0,13,120,2,1551
carlgr3232,85,1995,0,2,0,1,3,23,2,1639
JMWashbush,537,2000,0,0,0,0,7,56,2,1514
CodeBoi92,5145,2020,0,0,0,0,1,0,2,1461
pts211,1987,2007,0,0,0,0,2,18,2,1636
Kendal_Walotn,3495,None,0,0,0,0,3,44,2,1566
cgram28,1518,2004,0,0,0,0,3,58,2,1565
cheetah12,234,None,0,0,0,0,47,92,2,1758
radicalteen,4576,None,5,0,0,1,11,69,2,1398
sdauk555,7540,2019,0,0,1,0,2,5,2,1518
Zack5421,5421,,0,1,0,0,4,26,2,1501
BigK,3596,2017,22,2,0,2,12,761,2,1440
Steve_Archytas,6933,,4,0,0,2,7,32,2,1520
kreinbold,4692,2013,0,0,0,0,6,19,2,1556
bmeifert,126,2018,0,0,0,0,3,20,2,1674
Eamon_Grunder,614,2019,0,0,0,0,16,166,2,1661
AlexCazacu,PTC,None,0,0,0,0,3,4,2,
headlight,0,2012,0,0,0,0,7,7,2,
BrownSugarPumpkinPie,2557,2020,0,0,0,0,0,0,2,1627
asder3245,4991,None,0,0,0,0,3,5,2,1531
devcurls,devcurls1,None,0,0,0,0,10,69,2,
nocappity,7788,2019,0,0,0,0,1,0,2,1472
Thatonerealhuman,2834,None,0,0,0,0,1,0,2,1747
Moiselle_Gilbert,8373,2020,0,0,0,0,2,23,2,
SploxFox,5822,2019,0,0,1,0,4,15,2,1573
jack_frost,4717,2017,0,0,0,0,8,40,2,1459
separrett,4576,None,0,0,1,0,3,1,2,1398
NerdyCharmax,1726,2015,0,0,0,0,4,28,2,1662
Brosserg,6331,None,1,0,0,3,2,100,2,1474
Savage5132,5132,None,0,0,0,0,4,10,2,1465
JuliaSmithNoble,None,None,0,0,0,0,1,1,2,
SuperG102,102,1998,0,0,0,0,10,50,2,1640
GPC,3158,2011,0,0,0,0,3,7,2,1605
JustJackster04,4741,2019,0,0,0,0,3,3,2,1468
Iskios,118,2018,0,0,0,0,8,39,2,1765
lalithceratops,5190,2014,0,0,0,0,0,0,2,1787
matchbook68,7671,2019,0,0,0,0,16,233,2,1535
Brian_Catlin,2465,2012,0,0,0,0,9,121,2,1490
DSaliba,751,None,0,0,0,1,3,28,2,1473
fdickinson,0,,0,0,0,0,2,38,2,
aabshagen,3452,None,0,0,0,0,5,30,2,1754
Leyacar,4776,2013,0,0,0,0,1,0,2,1701
KindaVibinNGL,5980,2016,0,0,0,0,2,5,2,1580
ClayJay3.0,0,2011,0,0,0,0,3,14,2,
dbt_01,3478,2014,2,0,0,1,5,67,2,1707
Cabbage,7627,2019,0,0,0,0,0,0,2,1527
Irrelevant,107,2020,0,0,0,0,1,0,2,1719
integra3646,3646,2011,0,0,0,0,3,2,2,1590
sulekha,8553,2020,0,0,0,0,5,18,2,
Suave101,None,2020,0,3,1,1,2,4,2,
sdgao02,4795,None,0,0,0,0,10,42,2,1606
Tdmartin16,1329,2003,0,0,0,0,1,13,2,1503
Cathy_S,,2017,0,1,0,0,5,112,2,
RoboBots,31,None,0,0,0,0,0,0,2,1501
Eric_O,177,2000,0,0,0,0,7,28,2,1704
TiaPat,1382,,1,0,0,0,2,0,2,1504
zchockey36,3015,2014,0,0,0,0,14,136,2,1760
GMJJ,1825,None,1,0,0,1,2,7,2,1572
Michael_willmon,3931,None,0,0,0,0,5,56,2,1618
Chvrcn,4655,None,0,0,0,0,10,94,2,1653
Jberling,None,2020,0,0,0,0,3,51,2,
zchockey36,3015,2014,0,0,0,0,14,136,2,1760
GMJJ,1825,None,1,0,0,1,2,7,2,1572
Michael_willmon,3931,None,0,0,0,0,5,56,2,1618
Chvrcn,4655,None,0,0,0,0,10,94,2,1653
Jberling,None,2020,0,0,0,0,3,51,2,
Andrew1,None,None,0,0,0,0,9,68,2,
demonic23,None,None,0,0,0,0,3,8,2,
OmniOvertime,4065,2012,0,0,0,0,3,7,2,1454
Chris_Redard,3467,2015,11,0,0,1,4,293,2,1593
JetStreamJKL,2710,,0,0,0,0,5,13,2,1514
Masterknight55,3418,None,0,0,0,0,4,6,2,1497
Mettigel4_1,7170,2020,0,0,0,0,4,24,2,1475
fdickinson,0,,0,0,0,0,2,38,2,
MiSki,418,2019,0,0,1,0,2,11,2,1557
JetBlack,4192,None,0,0,0,0,12,62,2,1568
ebuck2,8072,2020,0,0,0,0,14,58,2,
Robomom3244,3244,,0,1,0,2,6,95,2,1591
plentifulBongo,4536,None,1,0,0,1,2,2,2,1519
dee_marie,4486,2015,0,0,0,0,2,3,2,1639
joaquinwhelan,5756,None,0,0,0,0,3,29,2,1567
alexjarv1,8115,2020,0,0,0,0,0,0,2,
sleepy,None,None,0,0,1,0,11,74,2,
rwheaton,7126,2018,0,0,0,0,1,1,2,1409
darrenkwee,178,,0,0,0,0,3,26,2,1652
jones_903674,6321,2019,0,0,0,0,3,13,2,1586
joshcurtiss,6657,2017,0,0,0,0,1,1,2,1475
CHSroboticsN,6498,2017,0,0,1,0,2,1,2,1513
Robert85827,3865,2020,0,3,1,1,5,34,2,1469
bjk426,6077,,0,0,0,0,1,5,2,1620
PBadour71,3534,2020,0,0,0,0,17,65,2,1627
SkellySniper,4469,2019,0,0,0,3,14,85,2,1636
Quixote,1994,None,0,0,0,0,2,2,2,1406
Iobotics2438,2438,None,3,0,2,0,5,13,2,1610
grichards271,4127,,0,0,0,0,2,2,2,1480
Christopher,8229,None,0,0,0,0,2,3,2,
Valera,None,None,0,0,0,0,2,5,2,
RoboticsBoy18,6838,,0,0,0,0,4,16,2,1487
WattsUp314,2046,2009,0,0,0,0,1,0,2,1852
Mark_Hansen,1481,,0,0,0,0,7,40,2,1670
mlimtiaco,None,None,0,1,0,0,3,61,2,
pinkdragon,2265,,0,0,1,0,7,19,2,1516
Ninja6785_Shinobi,846,None,0,0,0,0,60,370,2,1729
nisvana,0,,0,0,0,0,5,10,2,
xxx,0,None,0,0,1,1,4,14,2,
MrsC,6086,,0,0,0,0,7,54,2,1525
KARForcke,540,None,0,0,0,0,0,0,2,1569
rustyraptor,5613,,0,0,0,0,3,12,2,1462
TODSN,8140,2020,0,0,0,0,4,19,2,
lexb,4810,2015,0,0,0,0,1,2,2,1545
YangyueMa,1391,,0,0,0,0,0,0,2,1638
seberle,1502,,0,0,0,0,1,0,2,1448
mbyers,Mbchiefdelphi7,2017,0,0,0,0,3,3,2,
Surfboy55,386,,0,0,0,0,2,27,2,1638
HLS,5567,2015,0,0,1,0,8,65,2,1635
Tycoon,4607,2016,0,0,0,0,1,146,2,1658
loganlovescakes,4522,,0,0,0,0,19,286,2,1620
sean_wright,0,,0,0,0,0,0,0,2,
XX9_turbolaser,1701,2019,0,0,0,0,1,3,2,1554
sunjingwei,0,,0,0,0,0,1,4,2,
FaultyUmbrella,806,2016,0,0,0,0,5,95,2,1475
VincentLombardi,4039,,0,0,0,0,0,0,2,1680
rfitz,2614,None,0,0,0,0,2,68,2,1592
Jbot918,3467,None,0,0,0,0,9,18,2,1593
mmarette1,None,None,0,0,0,1,3,16,2,
usacat6,2228,2007,0,0,0,0,6,24,2,1621
KylerFarrar,456,2014,0,0,0,0,37,201,2,1676
Qwiksand,None,None,2,0,0,1,1,4,2,
JoeMama,7077,2019,0,0,0,0,11,53,2,1412
s.santner,1228,,0,0,0,0,3,17,2,1513
VXHXVXHXV,509,2016,0,0,0,0,0,0,2,1641
Jake_Guy_11,7722,2019,0,0,1,1,8,15,2,1467
justintoft,2706,2017,0,0,0,0,1,15,2,1603
joeyprisaznuk,1507,2013,0,0,0,0,5,25,2,1697
zgann4898,342,None,0,0,0,0,4,3,2,1678
Chris910,1388,None,0,0,0,0,9,42,2,1588
hhans,87,None,0,0,0,0,2,27,2,1443
FiftyAmp,1778,None,0,0,0,0,3,18,2,1609
ManuelFernandez,7231,2019,0,0,0,0,2,4,2,1472
VikeshSubra,4122,,0,0,1,0,10,34,2,1614
Mr_B_2851,2851,2009,0,0,0,0,1,21,2,1792
Pormonde,386,None,0,0,0,0,64,194,2,1638
ItamarShoham,1574,2016,0,0,0,0,0,0,2,1580
Jake3d3,4931,2014,0,0,0,0,7,33,2,1618
948Maggie2930,2930,None,0,3,0,0,3,16,2,1730
Firebolt097,696,,0,0,0,0,2,18,2,1600
hillenr,5736,None,0,0,0,0,13,60,2,1623
mehmetemincukur,None,None,0,0,0,1,1,8,2,
Lillythelion,987,2002,0,0,0,0,1,1,2,1821
rob.ot,980,2018,0,0,0,0,1,10,2,1463
emac,None,None,0,0,0,0,4,13,2,
Dragonair,5713,2020,0,0,0,0,0,0,2,
brking,5507,,0,0,0,0,14,159,2,1667
team4187mentor,4187,2011,0,0,0,0,5,40,2,1425
Mtbthecat,5980,2016,0,0,0,0,1,0,2,1580
mkomkel,None,None,0,0,0,0,2,9,2,
jboggs,4073,2011,0,0,0,2,3,13,2,1487
Team34Guy,34,2009,0,2,0,0,4,73,2,1566
Captain,4325,None,0,0,0,0,2,6,2,1565
AmyP,None,None,0,0,0,0,2,41,2,
KilroyWasHere1,5687,None,0,0,0,2,5,20,2,1821
Dragonair,5713,2020,0,0,0,0,0,0,2,
brking,5507,,0,0,0,0,14,159,2,1667
team4187mentor,4187,2011,0,0,0,0,5,40,2,1425
Mtbthecat,5980,2016,0,0,0,0,1,0,2,1580
mkomkel,None,None,0,0,0,0,2,9,2,
jboggs,4073,2011,0,0,0,2,3,13,2,1487
Team34Guy,34,2009,0,2,0,0,4,73,2,1566
Captain,4325,None,0,0,0,0,2,6,2,1565
AmyP,None,None,0,0,0,0,2,41,2,
KilroyWasHere1,5687,None,0,0,0,2,5,20,2,1821
Breedenpt,1138,2014,0,0,0,0,6,16,2,1569
Minecraftman1512,1718,2006,0,0,0,0,2,4,2,1702
tmeurich,703,2015,0,0,0,0,4,10,2,1550
10836Mentor2,None,2016,0,8,0,0,5,60,2,
FranColtFRC,5484,2019,0,0,0,0,4,9,2,1644
CCentivany,None,2018,0,0,0,0,4,13,2,
saphilpott,987,None,0,0,0,0,6,127,2,1821
Adriana,1591,None,0,0,0,0,11,33,2,1487
celeste,6174,2018,0,0,0,0,1,5,2,1480
frc7197,7197,2015,0,0,0,0,4,16,2,1449
StephS,None,None,0,2,0,0,11,90,2,
krteam85,85,None,0,0,0,0,10,44,2,1639
FreeWifi,7891,2019,0,0,0,0,2,16,2,1465
lippgav,5980,None,0,0,0,0,0,0,2,1580
coachchristine,4905,2014,0,0,0,0,3,36,2,1602
Buckle1969,868,None,0,0,0,0,1,0,2,1666
RKnotts,3802,2011,0,0,0,0,2,21,2,1600
tuXguy15,2559,2012,0,0,0,0,5,20,2,1564
Automated,None,None,0,0,0,0,12,92,2,
weissert,709,,0,0,0,0,2,6,2,1579
william1,None,None,0,0,0,0,0,0,2,
Meem,5450,2019,0,0,0,0,8,35,2,1574
laura_bodewig,7614,None,0,0,0,4,18,154,2,1472
Kamsmith,2370,None,0,0,0,0,3,7,2,1634
tatorscout,2122,,0,0,0,0,0,0,2,1735
toshiba,6024,2015,0,0,0,0,7,42,2,1557
jcoinster,263,,0,0,0,0,0,0,2,1589
Nikhil_Nunna,3735,,0,0,0,0,7,40,2,1610
killerjoin,232323,2019,0,0,0,0,13,95,2,
mehrkam,836,2007,0,0,0,0,1,8,2,1729
DevilTech1559,1559,2005,0,0,0,0,5,41,2,1571
cheezburger,686,2008,0,0,0,0,1,1,2,1528
linda.waldbaum,527,None,0,0,0,0,5,7,2,1600
Sahithik77,1403,2019,0,0,0,0,7,16,2,1589
Clem1640,1640,2006,11,1,0,1,2,21,2,1672
V_Chip,175,2008,0,0,0,0,1,0,2,1576
techgirl3,5587,,0,0,0,0,14,180,2,1638
hangsang,3476,None,0,0,0,3,6,42,2,1619
pranavxp21,6323,None,0,0,0,0,1,5,2,1503
Timmy_The_Turtle,None,None,0,0,0,4,4,51,2,
Accurex,3646,2018,0,0,0,0,0,0,1,1590
schunkenator,5888,2015,0,0,0,0,1,10,1,1433
brenan.diekema,4855,None,1,0,0,1,1,9,1,1648
revantk16,7407,None,0,0,0,0,2,9,1,1618
Samyang,7280,None,0,0,0,0,6,31,1,1442
Thorne,4186,2012,1,0,0,0,3,15,1,1486
sparkydp,435,2002,0,0,0,0,2,18,1,1500
cst,604,None,0,0,0,0,5,183,1,1807
SassyJapan,1018,2015,0,0,0,0,5,13,1,1577
Destin_Altenhof,4118,None,0,0,0,0,1,2,1,1521
CocoCR,1721,2004,0,0,0,0,0,0,1,1462
MrVincentAnderson,None,2020-2021,0,0,0,0,2,1,1,
Tig368,368,2000,1,0,0,1,2,55,1,1717
JoshuaW3.14,5830,2015,0,0,0,0,1,0,1,1514
talon45,1089,2016,0,0,0,0,1,6,1,1619
glf999,None,None,0,0,0,0,0,0,1,
sosotak,5557,None,0,0,0,0,0,0,1,1447
Unterseeboot,5669,2019,0,0,0,0,3,26,1,1494
Faith,1100,2006,0,0,0,0,2,11,1,1645
jazzyjaguar,None,None,0,0,0,0,10,72,1,
cpeister,781,2007,0,0,0,0,0,0,1,1444
Water842,842,None,0,0,0,0,4,14,1,1708
Sharon,8110,1,0,0,0,0,1,2,1,
cwade,5026,,0,0,0,0,1,5,1,1637
fparad0xx,612,2019-2020,0,0,0,0,1,1,1,1605
projoe2020,None,None,0,0,0,0,2,1,1,
atiegs3,2062,2015,0,0,0,0,1,3,1,1656
Yoshi101_379,379,,0,0,0,0,0,0,1,1653
alphadrive,None,None,0,0,0,0,0,0,1,
michaeldrs,1860,2010,0,6,0,0,7,25,1,1589
Adam_Devereaux,74,2018,0,0,0,0,12,266,1,1644
aimeeinwv,3492,None,0,0,0,0,0,0,1,1535
BlueJay1,3481,2017,0,0,0,0,3,18,1,1514
Cleanse,6920,2017,1,0,0,0,2,46,1,1425
Moodini,5013,None,0,0,0,0,0,0,1,1573
NoahRomine2506,2506,2019,0,0,0,0,0,0,1,1492
Cole42,None,2019,0,0,0,0,1,0,1,
kallegrini,223,None,0,0,0,0,5,51,1,1661
LauraTapia,3478,None,0,0,0,0,4,9,1,1707
TylerDuckworth,3966,2016,0,0,0,0,1,2,1,1477
Vani_Sachdev,687,,0,0,0,0,1,20,1,1646
KB1WEV,6731,2006,0,0,0,0,1,23,1,1474
anna_o133,4230,2019,0,0,0,0,1,4,1,1503
Stuart_Moffat,1310,2010,0,0,0,0,2,11,1,1701
jruppel,3946,2011,0,0,0,0,1,1,1,1494
riley.huisman,5985,2016,0,0,0,0,0,0,1,1689
cosmaian000,4915,2014,0,0,0,0,0,0,1,1564
kdurcanska,5431,2017,0,0,0,0,1,0,1,1660
AERO_Programmer_1,4119,None,0,1,1,1,9,18,1,1475
alantango,7587,None,0,0,0,0,1,5,1,1537
Nathan_Pell,233,2003,0,0,1,0,1,0,1,1613
riley.huisman,5985,2016,0,0,0,0,0,0,1,1689
kdurcanska,5431,2017,0,0,0,0,1,0,1,1660
AERO_Programmer_1,4119,None,0,1,1,1,9,18,1,1475
RobotHammer,1778,2014,0,0,0,0,3,62,1,1609
KitGerhart,FRC233,1996,0,0,0,0,1,2,1,
owenbob,5669,2020,0,0,0,0,0,0,1,1494
Sky,5144,None,0,0,0,0,1,8,1,
hannahj,1625,None,0,0,0,0,1,1,1,1633
JHOC,None,None,0,0,0,0,1,10,1,
Unfinished.Sketches,4557,2012,2,0,0,1,2,3,1,1609
Brandon_2,6648,None,0,0,0,0,3,9,1,1414
cmccarty,5155,2018,0,0,0,0,4,30,1,1663
kbongiov,2556,,1,0,1,0,3,17,1,1617
blobcore,3,1992,0,0,0,0,8,31,1,
kdcoutts,4277,2012,0,0,0,0,7,119,1,1446
Sarocho,379,None,0,0,0,0,0,0,1,1653
mystic_madd,1188,,0,0,0,0,5,28,1,1644
lederato,1629,2011,0,0,0,0,7,35,1,1661
ReillyFastring,1912,None,0,0,0,0,18,79,1,1570
GrilledKiwi,8030,2020,0,0,0,0,9,31,1,
emisavage,8049,2020,0,0,0,0,0,0,1,
FBILimelightMaster,1723,2017,0,0,0,0,2,25,1,1538
xdx272xdx,None,None,0,0,0,0,4,20,1,
sshefte,5607,2015,0,0,0,0,16,102,1,1490
Cek2020,1741,2012,0,0,0,0,0,0,1,1631
DickMc,2713,None,0,0,0,0,1,20,1,1418
BlueNasa,379,None,0,0,0,0,0,0,1,1653
EGerst,103,1997,0,0,0,2,2,71,1,1669
phaniraj,2175,2016,0,0,0,0,1,11,1,1665
Keehan,4470,2018,0,0,0,0,0,0,1,1482
Imabotter,8044,2020,0,0,0,0,1,5,1,
GhostInTheShell,862,2005,0,0,0,0,1,4,1,1675
arkayla,1414,2018,0,0,0,0,3,11,1,1676
xoch.lit,None,2016,0,1,1,0,2,6,1,
Mama_Hill1,1625,2005,0,0,0,0,6,20,1,1633
rams3160,5578,None,0,1,1,1,2,4,1,1490
hi.jfjf,None,None,0,0,0,0,1,0,1,
SSH,None,2019,0,0,0,0,2,1,1,
Magefeus,3603,2016,0,0,0,0,0,0,1,1584
NvidiaQuadro,4311,2012,0,0,0,0,0,0,1,1629
Droidbait,572,2015,0,0,0,0,0,0,1,
tvle83,5578,None,0,0,0,1,1,4,1,1490
kes,None,None,0,0,0,0,3,32,1,
majoor,tjeuke.3,None,0,0,0,0,7,23,1,
AMANK,5669,2019,0,0,0,0,0,0,1,1494
RuberCuber,5663,2017,0,0,0,0,6,47,1,1623
hmdch,5518,2015,0,0,0,0,2,6,1,1535
Bobot,3075,None,0,2,0,1,6,43,1,1591
sparky4ever,2811,,0,0,0,0,1,0,1,1565
JMoreland3,6424,,0,0,0,0,2,21,1,1574
sparky4ever,2811,,0,0,0,0,1,0,1,1565
Log1,3042,None,0,0,0,0,12,56,1,1642
zycsss,6941,None,0,0,0,0,5,30,1,1557
Lzeti5599,6909,Yes,0,0,0,0,4,53,1,1511
katjia02,None,None,0,0,0,0,10,71,1,
Cblanco0221,5754,2015,0,0,0,0,1,4,1,1463
richardelmore,3663,None,0,0,0,0,3,26,1,1668
AnonymousPotato,333,None,0,0,0,0,0,0,1,1556
surajnallela,,,0,0,0,0,3,9,1,
mmconner25,977,2019,0,0,0,0,1,8,1,1657
Tyler149,None,2019-2020,0,0,0,0,0,0,1,
FinnMcKlonk,2239,2020,0,0,0,0,6,81,1,1387
whlspacedude,1529,2006,0,0,0,0,1,0,1,1502
Niclop03,7042,2018,0,0,0,0,2,7,1,1513
bigbird987,987,2015,0,0,0,0,3,27,1,1821
cakesbylil,6704,None,0,0,0,0,8,93,1,1408
TeganC,1619,None,0,0,0,0,1,0,1,1833
KCMFIcarus,4143,2016,0,0,0,0,1,5,1,1685
arbrd22,None,None,0,5,0,0,6,10,1,
sock,4817,None,0,0,0,0,2,33,1,1380
InfectPlayer,2723,None,0,0,0,0,2,13,1,1592
Blmcart,3931,2015,0,0,0,0,0,38,1,1618
BEErhino,2549,19,0,0,0,0,4,5,1,1614
sigreipel,2549,None,0,0,0,0,0,0,1,1614
Banjo_Gal,6823,2018,0,0,0,0,0,0,1,1554
Trevor_Kroells,2175,2015,0,0,0,0,0,0,1,1665
Prof4952,4952,,0,2,0,0,9,68,1,1570
Piper13,None,None,0,0,0,0,8,24,1,
Steven.Carlson,5943,2016,2,0,0,0,1,3,1,1459
Matski67,None,None,0,0,0,1,1,3,1,
bruce,4976,None,0,0,0,0,1,18,1,1632
gabe3179TheANT,3179,None,0,0,0,0,3,14,1,1502
galaxias,5975,2016,0,0,0,0,1,3,1,1485
roboticsguy,None,None,0,0,0,0,0,0,1,
richtop,5053,2013,0,0,0,0,4,30,1,1607
TheAnimatronicFamily,*****,None,0,0,0,0,2,1,1,
Taheful_Alam6636,6636,None,0,0,1,0,3,16,1,1455
klunger,None,None,0,0,0,0,1,10,1,
Toros1,None,None,0,0,0,0,7,36,1,
tmstauff,None,None,0,1,0,0,3,60,1,
Univercius,,2020,0,0,0,0,1,1,1,
Jpeachee,8116,2019,0,0,0,0,5,9,1,
jjadmiller,8373,2020,0,0,0,0,2,0,1,
GMc1vor,7158,,0,0,0,0,5,39,1,1475
bandinnite,1750,2015,3,1,2,1,7,16,1,1495
Lexier,1902,2020,0,0,0,0,1,1,1,1599
Dcbaas,0,None,0,0,0,0,0,0,1,
idooriane,1943,2012,0,0,0,0,1,7,1,1515
Aiden.Stremmel,5013,2019,0,7,0,0,1,17,1,1573
bandinnite,1750,2015,3,1,2,1,7,16,1,1495
loreleibell,2102,2020,0,0,0,0,1,0,1,1700
jjadmiller,8373,2020,0,0,0,0,2,0,1,
MidKnight1,806,2014,0,0,0,0,6,39,1,1475
Project_122,4068,2018,0,0,0,0,0,0,1,1482
rocket237,0,2017,0,0,0,0,1,2,1,
Wcash,3026,2009,0,0,0,0,0,0,1,1431
Amandawes20,6871,2018,0,0,0,0,13,0,1,1556
ManofHeit,2601,2008,0,0,0,0,2,27,1,1572
faith.kwon,6731,2017,0,0,0,0,5,20,1,1474
robonunez,56,,0,0,0,0,0,0,1,1706
cbcbcb123se,None,None,0,0,0,0,1,0,1,
CorbinFRC5509,5509,2017,0,0,0,0,4,54,1,1610
HHHgogar9,69,None,0,0,0,0,1,4,1,1652
Connorfleet,5041,2017,6,4,0,1,4,94,1,1499
addisoncable,6517,2017,0,0,0,0,1,0,1,1476
joana_lp,6904,None,0,0,0,0,3,4,1,1528
azure1test,0,2009,1,0,0,0,0,0,1,
Dawn,None,None,0,0,0,0,1,4,1,
pranaythapa,2030,2019,0,0,0,0,7,138,1,
Togay,2601,None,0,0,0,0,6,68,1,1572
darkgrim21,2582,2019,0,0,0,0,4,14,1,1656
suushii,7460,2018,0,0,0,0,1,5,1,1485
Huskydread,4521,2017,0,0,0,0,7,54,1,1441
Quan_yay,Baltimore Bolts ,2017,0,0,0,0,0,0,1,
Me_Is_I1,1706,None,0,0,0,0,1,0,1,1521
BrianWansle,,,0,0,0,0,1,25,1,
steelmagnolias_17009,None,2019-20,0,0,0,0,2,7,1,
candenizkocak,7576,None,0,0,0,0,5,4,1,1465
LittleRed,3824,2011,0,0,0,0,0,0,1,1594
olivia232,4859,None,0,0,0,0,4,12,1,1579
Ares,59,2016,0,1,0,0,2,33,1,1679
Ritualized,2998,2016,0,1,0,0,2,16,1,1650
